"id","term","category","weight"
"9687","suppress","A","-0.0037025960772095272"
"9688","marcus","A","0.013836471874489201"
"9689","plato","A","-0.005917163894360454"
"9690","boyhood","A","-0.02768000497692034"
"9691","adolescent","A","-0.009085820160782127"
"9692","dobbens","A","0.013193913566642517"
"9693","daniel","A","0.0007085259607355355"
"9694","reasoned","A","0.015239650304149602"
"9695","gay","A","0.1678384962305752"
"9696","upbringing","A","-0.009396377604564618"
"9697","[homosexuality]","A","-0.008851133439100633"
"9698","honest","A","-0.00035871537395030693"
"9699","depends","A","-0.0036939886208241413"
"9700","justified","A","-0.005157144818276497"
"9701","exposed","A","0.06534139888047366"
"9702","attraction","A","-0.05503389510096693"
"9703","females","A","-0.004634862579299896"
"9704","];","A","-0.015833763678416945"
"9705","remarked","A","-0.015373262026606016"
"9706","romantically","A","0.0006278138646216136"
"9707","girlfriend","A","0.027708052764574147"
"9708","fantasized","A","0.03833710638861225"
"9709","married","A","0.05529929278353458"
"9710","romantic","A","0.014180564652586075"
"9711","instincts","A","-0.010531649982013204"
"9712","prey","A","-0.009852182226122854"
"9713","embryo","A","0.002517112539108695"
"9714","greek","A","0.023187989969377164"
"9715","hercules","A","0.0029526985102769996"
"9716","rumored","A","0.0029526985102769996"
"9717","zeus","A","0.0029526985102769996"
"9718","partook","A","0.0029526985102769996"
"9719","genetics","A","0.006962115615745342"
"9720","darwin","A","-0.004897428176521549"
"9721","advantageous","A","-0.004897428176521549"
"9722","disadvantageous","A","-0.0033723653976477806"
"9723","reproduce","A","-0.0010215591877249246"
"9724","definition","A","-0.009900033245400602"
"9725","evolutionary","A","0.0015250627788737695"
"9726","standpoint","A","0.006406267621170573"
"9727","genetic","A","-0.002104812013892071"
"9728","pool","A","0.0021239930057408403"
"9729","immensely","A","0.0021239930057408403"
"9730","fulkerson","A","-0.02865051578610669"
"9731","apt","A","-0.013843489005498368"
"9732","predisposition","A","0.004360030781594948"
"9733","necessarily","A","-0.0014922146541879733"
"9734","triggered","A","-0.0014922146541879733"
"9735","homer","A","-0.0342388813279414"
"9736","achilles","A","0.0030835517732596134"
"9737","patroclus","A","0.0030835517732596134"
"9738","emond","A","-0.002187766293140314"
"9739","greatly","A","-0.008514283801873308"
"9740","elevated","A","-0.0005776379386418547"
"9741","makeup","A","-0.0005776379386418547"
"9742","apa","A","0.00858219198358572"
"9743","<http://www.apa.org>","A","-0.004279678123050643"
"9744","psychiatry","A","-0.03167880561006532"
"9745","1089-1096","A","-0.004279678123050643"
"9746","<http://www.mountainpridemedia.org>","A","-0.011540256450832129"
"9747","dec","A","-0.07755670377921822"
"9748","<http://www.public.iastate.edu>","A","-0.010078326542843446"
"9749","dudley","A","0.006661441651134518"
"9750","diego","A","0.006405945080180427"
"9751","greenhaven","A","0.006405945080180427"
"9752","isay","A","0.002463030693258914"
"9753","farrar","A","0.0039939555852560454"
"9754","straus","A","0.0039939555852560454"
"9755","giroux","A","0.0039939555852560454"
"9756","1989","A","-0.0025100802082387882"
"9757","harpercollins","A","0.0023570646518742797"
"9758","wikholm","A","0.0023570646518742797"
"9759","gayhistory.com","A","0.0023570646518742797"
"9760","<http://www.gayhistory.com>","A","0.0023570646518742797"
"9761","1869","A","0.0022854111272566893"
"9762","term","A","0.011419990498405893"
"9763","solely","A","-0.0202324237500386"
"9764","maria","A","-0.013223005700903658"
"9765","kertbeny","A","-0.011450165289216923"
"9766","pamphlet","A","-0.011025245205735792"
"9767","antihomosexual","A","-0.011025245205735792"
"9768","prussia","A","-0.011025245205735792"
"9769","1800s","A","0.008296179496128257"
"9770","magnus","A","-0.00003951358404528419"
"9771","hirschfeld","A","-0.013933083248979329"
"9772","physician","A","-0.00003951358404528419"
"9773","sexologist","A","-0.00003951358404528419"
"9774","founder","A","-0.019187695001834967"
"9775","1897","A","-0.009106420107830502"
"9776","founding","A","-0.003026644286744717"
"9777","sexology","A","0.003919072071690643"
"9778","furthered","A","0.0047846920330794065"
"9779","sexological","A","0.003919072071690643"
"9780","berlin","A","0.003919072071690643"
"9781","1919","A","0.003919072071690643"
"9782","nazis","A","0.003919072071690643"
"9783","illness","A","-0.007030050012035026"
"9784","cured","A","-0.015339653179379869"
"9785","long-lasting","A","0.00501245123648839"
"9786","controversial","A","0.00501245123648839"
"9787","urning","A","-0.0005302344359547031"
"9788","ulrichs","A","-0.0003472934820236793"
"9789","additions","A","-0.0005302344359547031"
"9790","hormonal","A","-0.0005302344359547031"
"9791","cure","A","0.06177315506802709"
"9792","hormone","A","0.0767797677597034"
"9793","injections","A","-0.0005302344359547031"
"9794","urnings","A","-0.008036770376769543"
"9795","pamphlets","A","0.00018294095393102413"
"9796","in1864","A","0.00018294095393102413"
"9797","vindex","A","-0.008219711330700593"
"9798","inclusa","A","-0.008219711330700593"
"9799","homoerotic","A","-0.008219711330700593"
"9800","hermaphrodites","A","0.010840286549181139"
"9801","175","A","-0.004927559091447546"
"9802","german","A","0.08210514410413991"
"9803","kingdoms","A","0.0063038136033250055"
"9804","unification","A","-0.000488027147041396"
"9805","forbade","A","-0.000488027147041396"
"9806","penalties","A","-0.000488027147041396"
"9807","partaking","A","-0.000488027147041396"
"9808","unreasonable","A","-0.000488027147041396"
"9809","thousand","A","0.015634088525183658"
"9810","sigmund","A","-0.0018054874344115783"
"9811","freud","A","0.0030973438636536297"
"9812","professed","A","0.0079827833156702"
"9813","1935","A","0.005543139385034218"
"9814","assuredly","A","-0.00038344930827924236"
"9815","classified","A","-0.0001226784321426108"
"9816","respectable","A","-0.02843362897007071"
"9817","qtd","A","-0.0015309248919971184"
"9818","1900s","A","0.008591189651127639"
"9819","regarded","A","0.017518839493316066"
"9820","curable","A","0.008335693080173564"
"9821","treatments","A","0.00013755458886148116"
"9822","castration","A","0.00013755458886148116"
"9823","hysterectomy","A","0.00013755458886148116"
"9824","lobotomy","A","0.00013755458886148116"
"9825","electroshock","A","0.00013755458886148116"
"9826","cures","A","0.00013755458886148116"
"9827","mid","A","0.005158327869019303"
"9828","psychotherapy","A","0.0002554965709540878"
"9829","analyzed","A","0.0002554965709540878"
"9830","125","A","0.0002554965709540878"
"9831","dr","A","-0.036788549076205206"
"9832","evelyn","A","0.00490283129806522"
"9833","hooker","A","0.01674861096016751"
"9834","ground-breaking","A","0.00490283129806522"
"9835","courageous","A","0.009306942828055728"
"9836","profiles","A","0.012359312214420904"
"9837","disagreed","A","-0.004669565476009587"
"9838","insane","A","-0.016702135749594393"
"9839","counterparts","A","-0.004669565476009587"
"9840","183","A","-0.004669565476009587"
"9841","greece","A","0.006268938384432218"
"9842","fortunately","A","0.0025388368340465636"
"9843","psychiatrists","A","0.0018621199713119193"
"9844","lobbying","A","-0.00938032276751373"
"9845","rosa","A","-0.013161122131915323"
"9846","psychiatric","A","0.0025388368340465636"
"9847","trustees","A","0.0025388368340465636"
"9848","diagnostic","A","0.0025388368340465636"
"9849","manual","A","0.0025388368340465636"
"9850","illnesses","A","0.018030591316103788"
"9851","reiterated","A","0.0015112475262875193"
"9852","northwestern","A","-0.00044320816183909074"
"9853","associate","A","-0.00044320816183909074"
"9854","monozygotic","A","0.0000896087144265036"
"9855","identical","A","-0.006075304511767831"
"9856","fertilized","A","0.0000896087144265036"
"9857","dizygotic","A","0.0000896087144265036"
"9858","fraternal","A","0.0003503795905631391"
"9859","zygotes","A","0.0000896087144265036"
"9860","symposium","A","-0.0023965448533858633"
"9861","halves","A","-0.00900367850487041"
"9862","slices","A","-0.0027722207112473103"
"9863","110","A","0.0002607708761366337"
"9864","sets","A","0.11123485947191458"
"9865","self-identification","A","0.0002607708761366337"
"9866","twin","A","-0.0032576464083787365"
"9867","non-identical","A","-0.0032576464083787365"
"9868","unrelated","A","-0.0032576464083787365"
"9869","statistically","A","0.005347905078503139"
"9870","whomever","A","0.005347905078503139"
"9871","pun","A","0.00041403952763992903"
"9872","manage","A","0.005347905078503139"
"9873","ship","A","-0.027636810333883616"
"9874","less-than-twenty-four","A","0.005347905078503139"
"9875","bearings","A","-0.016191142140400072"
"9876","bother","A","-0.00845899131488187"
"9877","potentially","A","-0.001921396022740871"
"9878","clusters","A","0.00024264812089541357"
"9879","butterflies","A","0.00024264812089541357"
"9880","hangers-on","A","0.00024264812089541357"
"9881","gossip","A","-0.0243656511678619"
"9882","ornamental","A","-0.000718252407073172"
"9883","lighting","A","-0.012686713651291722"
"9884","exorbitantly","A","-0.002658767433475021"
"9885","pricey","A","-0.017867999701087982"
"9886","barkeep","A","-0.01616324936964731"
"9887","high-class","A","0.009966268633422967"
"9888","sarah's","A","-0.05311452408954402"
"9889","champagne","A","-0.012948153384826636"
"9890","flute","A","-0.011796485935620306"
"9891","pleasantly","A","0.006767753814578708"
"9892","heated","A","0.004193725503510636"
"9893","abstract","A","-0.011122313282212021"
"9894","flatscreen","A","-0.0014485170135660158"
"9895","off-time","A","-0.0014485170135660158"
"9896","geminia","A","-0.0014485170135660158"
"9897","trickle","A","-0.004529565075897783"
"9898","haze","A","0.007747897213597851"
"9899","settled","A","-0.07187741636794483"
"9900","ship's","A","-0.00788393450880891"
"9901","origin","A","-0.008216680917656614"
"9902","jefferson","A","-0.027361841225464367"
"9903","room's","A","-0.008271832616155767"
"9904","lightscreen","A","-0.01897592722067219"
"9905","brunch","A","-0.008271832616155767"
"9906","weight","A","-0.0010609424792822142"
"9907","screens","A","-0.01667563130232286"
"9908","dinnertime","A","-0.01667563130232286"
"9909","immerse","A","0.009492952230376455"
"9910","virtual","A","0.10852335094849962"
"9911","dances","A","0.01701964263968704"
"9912","gatherings","A","0.002506290142326419"
"9913","prior","A","0.0018876697691118795"
"9914","twenty-four","A","-0.06486152657683161"
"9915","puzzling","A","-0.0070887067590783975"
"9916","sway","A","0.010587252738121155"
"9917","bereft","A","-0.0035667833552989747"
"9918","latched","A","-0.0035667833552989747"
"9919","kishori","A","-0.03859103529612867"
"9920","ray","A","-0.052854673724150855"
"9921","zheng","A","-0.08455872658876039"
"9922","sarah","A","0.00357277671533394"
"9923","alexis","A","-0.029781444983401014"
"9924","dragged","A","-0.0035667833552989747"
"9925","dancing","A","0.05532226461216525"
"9926","confided","A","-0.0035667833552989747"
"9927","conversational","A","-0.0035667833552989747"
"9928","composing","A","0.012281869242462879"
"9929","suffocating","A","0.03344822674490726"
"9930","bell","A","0.015422874927643413"
"9931","smothered","A","0.0023313809530309563"
"9932","shipwide","A","0.002388522175953562"
"9933","story-loving","A","0.002388522175953562"
"9934","argumentative","A","0.002388522175953562"
"9935","tucked","A","0.0016390752384988054"
"9936","compartment","A","0.002388522175953562"
"9937","engineer","A","0.015631365364137995"
"9938","surreal","A","0.015857479188139408"
"9939","timeless","A","0.1003330269318213"
"9940","blur","A","0.020843414188720256"
"9941","parlors","A","-0.002847077492199677"
"9942","idling","A","-0.002847077492199677"
"9943","lounges","A","-0.002847077492199677"
"9944","mingled","A","-0.011477172945018127"
"9945","faces","A","-0.031322497588156084"
"9946","fading","A","-0.0431543035762863"
"9947","backdrop","A","-0.006381067994510299"
"9948","carpets","A","-0.08115085888704764"
"9949","chandeliers","A","-0.005060434282387357"
"9950","muted","A","-0.006381067994510299"
"9951","hum","A","-0.006381067994510299"
"9952","engines","A","-0.016409014212327027"
"9953","shuttle","A","0.0036290626255466034"
"9954","malfunctioned","A","-0.004854146231112606"
"9955","airlocks","A","0.0036290626255466034"
"9956","ballroom","A","0.019331435054442427"
"9957","post-dinner","A","0.007966982553124018"
"9958","lounging","A","0.007966982553124018"
"9959","couches","A","0.004247338996249213"
"9960","populace","A","0.007966982553124018"
"9961","ballrooms","A","-0.0020562330332211196"
"9962","newcomer","A","-0.0011938709104140528"
"9963","adrienne","A","-0.02934514711760821"
"9964","blond","A","0.0047469500819389745"
"9965","wreck","A","0.008707806475396726"
"9966","curiosity","A","0.0071730429703090355"
"9967","hallucinating","A","-0.0014697212876385473"
"9968","frivolity","A","-0.015830907064988048"
"9969","dredged","A","-0.0053403623379722895"
"9970","half-fledged","A","-0.0053403623379722895"
"9971","inchoate","A","-0.0053403623379722895"
"9972","explanations","A","-0.0053403623379722895"
"9973","tossing","A","-0.0053403623379722895"
"9974","tiffany","A","0.06109645693179137"
"9975","captain's","A","-0.020548336057927198"
"9976","cohort","A","-0.0060498555431008315"
"9977","orange-brown","A","-0.0060498555431008315"
"9978","liquid","A","0.05844342947875041"
"9979","orange","A","0.015185722201887322"
"9980","berry","A","-0.0060498555431008315"
"9981","liquor","A","-0.0060498555431008315"
"9982","swirled","A","0.03622616437108694"
"9983","speculatively","A","0.04162339078804088"
"9984","impossible","A","0.0859105976443163"
"9985","sooner","A","0.02429565009985648"
"9986","captain","A","0.11909347921652579"
"9987","mingling","A","-0.008740552617232795"
"9988","cliques","A","-0.025559624986628764"
"9989","eagerly","A","0.060703759843818664"
"9990","scoffed","A","0.11960688864401883"
"9991","ninety-nine","A","0.005437086317361234"
"9992","assuming","A","0.013208901291292771"
"9993","we'd","A","0.03944056895237233"
"9994","slower","A","0.04518824378473233"
"9995","aging","A","-0.07537580381831313"
"9996","besides","A","0.03490838216706294"
"9997","slipping","A","-0.02054113328264194"
"9998","bleak","A","-0.041101528092479515"
"9999","gestured","A","0.0005763146687956934"
"10000","luxuries","A","0.09616000218572505"
"10001","echoed","A","0.03849598894890655"
"10002","skeptical","A","0.02767518055145985"
"10003","smuggling","A","-0.08414221843896792"
"10004","matter-of-fact","A","0.004490914656505667"
"10005","snorted","A","0.019606272658796418"
"10006","amused","A","0.027622024417790915"
"10007","renegade","A","0.05729556498191486"
"10008","smugglers","A","0.05729556498191486"
"10009","cargo","A","0.04830011949516167"
"10010","joked","A","-0.014614944619601779"
"10011","leaning","A","-0.05825752828420889"
"10012","ridiculously","A","0.015327921804957716"
"10013","amounts","A","-0.015377327043426132"
"10014","chorus","A","0.021055642870425124"
"10015","steepled","A","-0.03965256632128706"
"10016","revolting","A","0.10366766313299565"
"10017","rebellion","A","0.025778511046145484"
"10018","dumb","A","0.18230426513447073"
"10019","selected","A","0.029872908094040907"
"10020","galactic","A","0.014750423159928371"
"10021","in-a-vacuum","A","-0.011181002605963521"
"10022","why's-there-a-bell","A","-0.011181002605963521"
"10023","wrecks","A","-0.00016631372875490965"
"10024","savior","A","-0.017446947953548585"
"10025","floating","A","0.0006360645640584774"
"10026","remnants","A","0.0072928659269181064"
"10027","conceivable","A","0.0256561712387139"
"10028","starlight","A","0.0072928659269181064"
"10029","distinctly","A","-0.017394188384585188"
"10030","rebelling","A","0.012557423066729325"
"10031","oppression","A","0.012557423066729325"
"10032","he'd","A","0.0032609767524114015"
"10033","shitting","A","-0.005241182582642628"
"10034","breathing","A","0.034015904937210135"
"10035","elbows","A","0.0012281230621895003"
"10036","stool","A","-0.012819349597446596"
"10037","carpeting","A","-0.019261070383446138"
"10038","conversations","A","0.0038206249836675284"
"10039","unpropitious","A","0.002872114288360932"
"10040","self-conscious","A","-0.10276766213847106"
"10041","interrupt","A","0.005926779006219843"
"10042","sketch","A","0.0065396392817504215"
"10043","emily","A","-0.02429008750425174"
"10044","em-ill-ee","A","-0.01214504375212587"
"10045","em-i-lee","A","-0.01214504375212587"
"10046","eh-mill-ee","A","-0.01214504375212587"
"10047","eh-mih-lee","A","-0.01214504375212587"
"10048","wife's","A","-0.03827435557052055"
"10049","heralds","A","0.016330607610502278"
"10050","saviors","A","0.016330607610502278"
"10051","grounded","A","0.05155504505749342"
"10052","angels","A","-0.04942477634028598"
"10053","lucky","A","0.08449226702301146"
"10054","lap","A","-0.009096489180651745"
"10055","interlaced","A","-0.015163238449210917"
"10056","excuses","A","0.011364452501318411"
"10057","explosions","A","0.03402889400692672"
"10058","plain","A","0.0005143238544944384"
"10059","gaze","A","-0.037406143756082866"
"10060","paced","A","0.023542420984395386"
"10061","mattered","A","-0.037331590205935204"
"10062","contentedly","A","-0.0029616447983378843"
"10063","nowhere","A","0.008250103084157802"
"10064","intimidated","A","0.1077772823126786"
"10065","resolved","A","-0.0036052291605329257"
"10066","chandeliered","A","0.015286338804040775"
"10067","swirl","A","0.015286338804040775"
"10068","hor","A","0.015286338804040775"
"10069","d'oevres","A","0.015286338804040775"
"10070","chairs","A","-0.022658822045601167"
"10071","uncomfortable","A","-0.04766004987452799"
"10072","recycled","A","-0.00019320195285199102"
"10073","tasted","A","0.02296538315427937"
"10074","sweet","A","0.13016739876086453"
"10075","metaphors","A","0.014996496454779016"
"10076","life-giving","A","0.012553655736301964"
"10077","substances","A","0.012553655736301964"
"10078","exchanged","A","0.000011317139319364619"
"10079","assumed","A","-0.037712641521493805"
"10080","indisposed","A","-0.07181252877370396"
"10081","agreement","A","-0.008556762290682241"
"10082","whoosh","A","0.010265839966582473"
"10083","lightning","A","0.010265839966582473"
"10084","phrasing","A","-0.03810159649957351"
"10085","candied","A","0.003777196235670965"
"10086","pecans","A","-0.023893007973979426"
"10087","dish","A","-0.04625757128151971"
"10088","chewed","A","0.017299210379773215"
"10089","sipped","A","-0.017028308713680645"
"10090","hazarded","A","-0.011585886797559572"
"10091","indignant","A","0.06082396198999167"
"10092","contradicted","A","-0.02924905548828772"
"10093","routine","A","0.034083859437978876"
"10094","insouciance","A","0.04072852198116028"
"10095","disrupted","A","0.04072852198116028"
"10096","scales","A","0.03727693421205959"
"10097","tipped","A","0.01343827743240769"
"10098","revise","A","-0.023523103081153848"
"10099","companions","A","0.0013693549616247839"
"10100","posed","A","0.0024432202728830728"
"10101","excluding","A","0.0024432202728830728"
"10102","tactful","A","0.0024432202728830728"
"10103","refill","A","-0.0022885089681352827"
"10104","recalling","A","0.0024432202728830728"
"10105","broached","A","0.0024432202728830728"
"10106","tilted","A","-0.014246718905433454"
"10107","mentally","A","0.023122865865139015"
"10108","exclaiming","A","0.023122865865139015"
"10109","thirty-eight","A","-0.00755998896324631"
"10110","objected","A","0.05330716790318533"
"10111","odd","A","0.011796992656436025"
"10112","outdated","A","0.014327419203164113"
"10113","singularly","A","0.0025107547183885427"
"10114","atypical","A","-0.003775044576183721"
"10115","amalgamation","A","-0.003775044576183721"
"10116","folk","A","0.00003810670137803098"
"10117","adrienne's","A","0.01278473823649728"
"10118","intense","A","0.003842141381963773"
"10119","crying","A","0.012327857377024206"
"10120","drudgery","A","0.0014787146179384967"
"10121","quarters","A","-0.031543430935449666"
"10122","stifling","A","-0.012599494391592492"
"10123","asphyxiating","A","0.011754159041556687"
"10124","armchair","A","-0.01307229771700314"
"10125","dangling","A","0.0015496158568384234"
"10126","resting","A","0.0015496158568384234"
"10127","absently","A","0.0015496158568384234"
"10128","tracing","A","0.0015496158568384234"
"10129","invisible","A","-0.019018748212478738"
"10130","ruminated","A","0.0015496158568384234"
"10131","inspected","A","-0.009673796268645994"
"10132","arrays","A","-0.009673796268645994"
"10133","old-style","A","-0.009673796268645994"
"10134","flatscreens","A","-0.009673796268645994"
"10135","engrossing","A","-0.009673796268645994"
"10136","vr","A","-0.009673796268645994"
"10137","quondam","A","-0.009673796268645994"
"10138","bestsellers","A","-0.009673796268645994"
"10139","novels","A","-0.002726739928319578"
"10140","on-ship","A","-0.004183790122200515"
"10141","craft","A","0.010452535791975002"
"10142","menu","A","-0.0996287185722522"
"10143","lightscreen's","A","-0.032897090276753964"
"10144","communicating","A","-0.03596231962259409"
"10145","methodical","A","-0.009353412215548975"
"10146","adjoining","A","-0.013612347280935017"
"10147","ample","A","0.04299875658669402"
"10148","closet","A","-0.009353412215548975"
"10149","bathroom","A","-0.007986689580811833"
"10150","fodder","A","-0.009353412215548975"
"10151","compartments","A","0.00019185084253471452"
"10152","leftover","A","0.00019185084253471452"
"10153","half-consumed","A","0.00019185084253471452"
"10154","lunch","A","0.005006374686373388"
"10155","toiletries","A","0.00019185084253471452"
"10156","miniature","A","0.0009619343911032682"
"10157","sweet-smelling","A","0.00019185084253471452"
"10158","apricot","A","0.00019185084253471452"
"10159","honey","A","0.07292219654447148"
"10160","lotion","A","0.00019185084253471452"
"10161","discouraged","A","0.08121135926402723"
"10162","frustrated","A","0.0834045008360724"
"10163","puzzle","A","-0.016102759743035888"
"10164","disappearances","A","-0.030391863973818076"
"10165","contentment","A","-0.023264097745597918"
"10166","cornered","A","0.00455724059761991"
"10167","star-shaped","A","0.0008687064067780546"
"10168","crackers","A","-0.002635231932502876"
"10169","globs","A","0.0008687064067780546"
"10170","elegant","A","-0.01315885922517435"
"10171","dips","A","0.0008687064067780546"
"10172","garnishes","A","0.0008687064067780546"
"10173","rolled","A","-0.0019209108267673708"
"10174","balls","A","-0.013258004210935183"
"10175","meats","A","0.0008687064067780546"
"10176","cheeses","A","0.0008687064067780546"
"10177","stabbed","A","0.06388545834736728"
"10178","spears","A","0.0008687064067780546"
"10179","pale","A","0.020043512810979817"
"10180","delectable","A","0.0017322607811126331"
"10181","bite-sized","A","0.0008687064067780546"
"10182","pointedly","A","0.0013774213090114674"
"10183","steered","A","0.0013774213090114674"
"10184","glared","A","0.07106934772173752"
"10185","obediently","A","0.0053896057777373255"
"10186","scrap","A","-0.004026917822681574"
"10187","weld","A","0.0037499579022179466"
"10188","survivor","A","-0.004964658171118138"
"10189","grumpy","A","0.006367932349071522"
"10190","rude","A","0.041630612667185575"
"10191","impasse","A","-0.013444709584816188"
"10192","annoyed","A","0.0035854798272608747"
"10193","cooperative","A","0.0035854798272608747"
"10194","gleaned","A","-0.008313749603148134"
"10195","pyrope","A","-0.00771735166597483"
"10196","parlor","A","-0.014118392501036962"
"10197","tagging","A","0.0017374847383855912"
"10198","butterfly","A","0.0017374847383855912"
"10199","mingle","A","0.0017374847383855912"
"10200","headaches","A","0.028602443318934676"
"10201","lounge","A","-0.031439609816068116"
"10202","ai","A","0.0025413485801423744"
"10203","survivors","A","-0.010201092615181245"
"10204","accidents","A","-0.004894738249568028"
"10205","malfunctions","A","-0.004894738249568028"
"10206","fateful","A","-0.004894738249568028"
"10207","crashes","A","0.006764587680793557"
"10208","sympathetically","A","0.04188821097751044"
"10209","forty-seven","A","0.022087860605517685"
"10210","dunbar","A","-0.04306125432088971"
"10211","perfect-size","A","0.011868703651008509"
"10212","mutiny","A","0.009403822125291207"
"10213","dislike","A","0.005746225208712406"
"10214","refuses","A","0.05344643653143248"
"10215","plush","A","-0.008145020461248662"
"10216","retire","A","-0.0014007245445276937"
"10217","meditative","A","-0.011670842921605286"
"10218","stillness","A","-0.003981136279931187"
"10219","speckled","A","-0.01613270888275549"
"10220","flared","A","-0.01613270888275549"
"10221","emptiness","A","-0.01613270888275549"
"10222","tonight's","A","-0.05050552549618522"
"10223","ephemeral","A","-0.030766411496765924"
"10224","fade","A","0.0018702981051458595"
"10225","scattered","A","-0.001788649268371188"
"10226","atoms","A","0.0018702981051458595"
"10227","bulging","A","0.05502309144580379"
"10228","panic","A","0.0615958398885148"
"10229","screams","A","0.05502309144580379"
"10230","ourselves","A","0.009000023476277657"
"10231","characters","A","-0.026479198893596095"
"10232","doorway","A","0.017500418610591803"
"10233","feared","A","0.09107058149466671"
"10234","sixty-eight","A","-0.01602354413485132"
"10235","forty-three","A","-0.01602354413485132"
"10236","meters","A","-0.01602354413485132"
"10237","dosage","A","-0.06279221820618616"
"10238","harvested","A","0.02655692561207663"
"10239","corridors","A","0.016200774950080807"
"10240","crewmates","A","-0.024167834664344193"
"10241","suffocate","A","0.049904427142723515"
"10242","corridor","A","0.01831871347972537"
"10243","sliding","A","0.013888459036526527"
"10244","needle","A","0.013888459036526527"
"10245","it'll","A","-0.023424342190903197"
"10246","flailing","A","0.06322375364109036"
"10247","jesse","A","0.004262304106736719"
"10248","irritated","A","0.011111988490828806"
"10249","grave","A","0.022066545170560822"
"10250","swollen","A","0.011111988490828806"
"10251","bloated","A","0.02084986301954911"
"10252","peaceful","A","0.04144886330449882"
"10253","clean-shaven","A","0.009882735568789918"
"10254","entrepreneur","A","0.009882735568789918"
"10255","selective","A","-0.036593483943275974"
"10256","passengers","A","-0.011736611024732628"
"10257","crewmate","A","-0.0068496843840920975"
"10258","natter","A","-0.0068496843840920975"
"10259","all-expenses-paid","A","-0.0068496843840920975"
"10260","vacation-for-two","A","-0.0068496843840920975"
"10261","grinned","A","0.03802983140370152"
"10262","greasy","A","0.0061725596639895025"
"10263","usual","A","-0.04302417893445667"
"10264","accoutrements","A","-0.010027946217816698"
"10265","gravity","A","-0.009726969356890793"
"10266","tastefully","A","-0.010027946217816698"
"10267","dampeners","A","-0.010027946217816698"
"10268","noise","A","-0.010027946217816698"
"10269","batshit","A","-0.010027946217816698"
"10270","less-usual","A","-0.010027946217816698"
"10271","lush","A","-0.004189618137512053"
"10272","decorative","A","-0.010027946217816698"
"10273","functional","A","-0.010027946217816698"
"10274","spacious","A","0.02551925127758578"
"10275","landscapes","A","-0.01376741333148818"
"10276","glimpses","A","0.014083379953753385"
"10277","branching","A","0.014083379953753385"
"10278","hallways","A","0.014083379953753385"
"10279","aroma","A","0.014083379953753385"
"10280","heaven","A","0.020639428606336503"
"10281","seventy-two","A","0.023990964353885726"
"10282","virgins","A","0.023990964353885726"
"10283","blisters","A","-0.02178298802078373"
"10284","where's","A","-0.008970462380938885"
"10285","destination","A","-0.001578018865781926"
"10286","pitying","A","0.0063465535465758215"
"10287","delighted","A","0.1021011594780918"
"10288","travels","A","-0.020318721412370594"
"10289","exhaled","A","0.00295548201741802"
"10290","swore","A","0.008037648435395566"
"10291","skimpy","A","0.008037648435395566"
"10292","bathing","A","0.06461483494123085"
"10293","cheesy","A","0.008037648435395566"
"10294","thumbs-up","A","0.008037648435395566"
"10295","beaches","A","-0.04242943392676767"
"10296","kiss","A","0.08226428298912479"
"10297","monkey","A","0.010883634539818554"
"10298","tear","A","0.02589577289336174"
"10299","twenty-three","A","0.0023098604899707566"
"10300","constellation","A","0.004619720979941513"
"10301","libra","A","0.0023098604899707566"
"10302","orion","A","0.0023098604899707566"
"10303","sunk","A","-0.006339697797108647"
"10304","dissipate","A","0.00795554581578759"
"10305","acknowledge","A","-0.013487366521867944"
"10306","reeling","A","0.016213416770250125"
"10307","deaths","A","0.15933142635224007"
"10308","grief","A","0.01149892061691526"
"10309","requested","A","-0.012463789825117335"
"10310","consumed","A","-0.0017292277821461433"
"10311","plates","A","-0.0017292277821461433"
"10312","lying","A","-0.00906584640398691"
"10313","etched","A","-0.019501687386001505"
"10314","swirls","A","-0.014621913573841568"
"10315","ceiling","A","-0.008912503290982352"
"10316","slumped","A","0.013853965496791127"
"10317","old-fashioned","A","-0.014621913573841568"
"10318","decent-sized","A","-0.016819072369395918"
"10319","metaphorically","A","-0.012220239313188002"
"10320","singled","A","0.022341407037956697"
"10321","unassuming","A","0.005940820992353041"
"10322","forty-something","A","0.005940820992353041"
"10323","lady","A","0.06118534528166131"
"10324","scrawny","A","0.036324994588730584"
"10325","sidled","A","-0.0035039383392809335"
"10326","scooping","A","-0.0035039383392809335"
"10327","baked","A","-0.020241190889517528"
"10328","cilantro","A","-0.0035039383392809335"
"10329","cream","A","-0.003720297051099134"
"10330","dip","A","-0.0035039383392809335"
"10331","stuffed","A","-0.004862353565301195"
"10332","loaded","A","-0.00217528842972135"
"10333","paprika-dusted","A","-0.00032072816971805184"
"10334","deviled","A","-0.00032072816971805184"
"10335","eggs","A","-0.00032072816971805184"
"10336","toothpicks","A","0.0017612237322376535"
"10337","tomato-based","A","-0.00032072816971805184"
"10338","sauce","A","-0.0483787513602242"
"10339","stations","A","-0.008248582298599927"
"10340","cruisers","A","0.015399989864907131"
"10341","mouthwateringly","A","0.03833759759930232"
"10342","lip-smackingly","A","0.03833759759930232"
"10343","gorgeous","A","0.03833759759930232"
"10344","liking","A","0.03493719849235094"
"10345","approvingly","A","0.048942147304002794"
"10346","longingly","A","-0.0025120751923957078"
"10347","cheddar","A","-0.0025120751923957078"
"10348","olive","A","-0.0025120751923957078"
